ONTOLOGY_NAME,FORGETTING_METHOD,FORGETTING_STRATEGY,FORMULA_ID,JUSTIFICATION_ID,FORMULA_SIZE,JUSTIFICATION_SIZE,STRATEGY_STEP_COUNT,EXPLANATION_LENGTH,JUSTIFICATION_INCREASE_AMOUNT,SUCCESSFUL_EXPLANATION
pizza,AlchTBoxForgetter,1,0,1,2,4,4,3,1,1
pizza,AlchTBoxForgetter,1,0,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,1,1,7,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,1,6,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,1,4,2,6,6,6,0,1
pizza,AlchTBoxForgetter,1,1,5,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,1,1,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,1,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,1,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,1,3,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,1,17,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,1,16,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,1,14,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,1,15,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,1,8,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,1,11,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,1,10,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,1,9,2,8,8,8,0,0
pizza,AlchTBoxForgetter,1,1,12,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,1,13,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,2,10,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,2,6,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,2,7,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,2,11,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,2,13,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,2,5,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,2,4,2,5,5,5,0,1
pizza,AlchTBoxForgetter,1,2,12,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,2,16,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,2,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,2,1,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,2,17,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,2,15,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,2,3,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,2,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,2,14,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,2,9,2,7,7,7,0,0
pizza,AlchTBoxForgetter,1,2,8,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,3,3,2,9,14,14,19,0
pizza,AlchTBoxForgetter,1,3,2,2,13,18,18,25,0
pizza,AlchTBoxForgetter,1,3,0,2,10,15,15,25,0
pizza,AlchTBoxForgetter,1,3,1,2,14,19,19,25,0
pizza,AlchTBoxForgetter,1,4,0,2,5,5,5,1,1
pizza,AlchTBoxForgetter,1,4,1,2,4,4,4,1,1
pizza,AlchTBoxForgetter,1,5,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,6,1,2,5,6,6,4,1
pizza,AlchTBoxForgetter,1,6,0,2,6,7,7,4,1
pizza,AlchTBoxForgetter,1,7,1,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,7,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,7,2,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,7,3,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,8,1,2,4,4,3,1,1
pizza,AlchTBoxForgetter,1,8,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,1,9,8,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,9,9,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,9,19,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,9,25,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,9,24,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,9,18,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,9,26,2,6,6,6,0,1
pizza,AlchTBoxForgetter,1,9,27,2,8,8,8,0,0
pizza,AlchTBoxForgetter,1,9,23,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,9,22,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,9,20,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,9,21,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,9,10,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,9,11,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,9,13,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,9,12,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,9,16,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,9,17,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,9,15,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,9,14,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,9,7,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,9,6,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,9,4,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,9,5,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,9,1,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,9,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,9,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,9,3,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,10,5,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,10,20,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,10,21,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,10,4,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,10,6,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,10,23,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,10,22,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,10,7,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,10,3,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,10,26,2,5,5,5,0,1
pizza,AlchTBoxForgetter,1,10,27,2,7,7,7,0,0
pizza,AlchTBoxForgetter,1,10,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,10,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,10,19,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,10,25,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,10,24,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,10,18,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,10,1,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,10,15,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,10,14,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,10,16,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,10,17,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,10,13,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,10,12,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,10,9,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,10,10,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,10,11,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,10,8,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,11,17,2,14,30,30,102,0
pizza,AlchTBoxForgetter,1,11,6,2,15,22,22,30,0
pizza,AlchTBoxForgetter,1,11,7,2,10,21,21,80,0
pizza,AlchTBoxForgetter,1,11,16,2,13,18,18,25,0
pizza,AlchTBoxForgetter,1,11,28,2,16,21,21,25,0
pizza,AlchTBoxForgetter,1,11,14,2,15,31,31,102,0
pizza,AlchTBoxForgetter,1,11,5,2,12,13,13,4,0
pizza,AlchTBoxForgetter,1,11,4,2,15,22,22,30,0
pizza,AlchTBoxForgetter,1,11,15,2,14,19,19,25,0
pizza,AlchTBoxForgetter,1,11,29,2,16,32,32,102,0
pizza,AlchTBoxForgetter,1,11,11,2,12,27,27,96,0
pizza,AlchTBoxForgetter,1,11,39,2,16,23,23,30,0
pizza,AlchTBoxForgetter,1,11,0,2,10,15,15,25,0
pizza,AlchTBoxForgetter,1,11,1,2,11,22,22,80,0
pizza,AlchTBoxForgetter,1,11,38,2,15,22,22,30,0
pizza,AlchTBoxForgetter,1,11,10,2,13,25,25,80,0
pizza,AlchTBoxForgetter,1,11,12,2,13,18,18,25,0
pizza,AlchTBoxForgetter,1,11,3,2,12,18,18,30,0
pizza,AlchTBoxForgetter,1,11,2,2,11,26,26,96,0
pizza,AlchTBoxForgetter,1,11,13,2,15,20,20,25,0
pizza,AlchTBoxForgetter,1,11,48,2,11,16,16,25,0
pizza,AlchTBoxForgetter,1,11,60,2,11,11,11,0,0
pizza,AlchTBoxForgetter,1,11,61,2,10,10,10,0,0
pizza,AlchTBoxForgetter,1,11,49,2,12,27,27,102,0
pizza,AlchTBoxForgetter,1,11,63,2,15,31,31,102,0
pizza,AlchTBoxForgetter,1,11,62,2,12,27,27,96,0
pizza,AlchTBoxForgetter,1,11,66,2,16,32,32,102,0
pizza,AlchTBoxForgetter,1,11,67,2,16,32,32,102,0
pizza,AlchTBoxForgetter,1,11,71,2,14,19,19,25,0
pizza,AlchTBoxForgetter,1,11,65,2,15,20,20,25,0
pizza,AlchTBoxForgetter,1,11,59,2,13,28,28,102,0
pizza,AlchTBoxForgetter,1,11,58,2,15,20,20,25,0
pizza,AlchTBoxForgetter,1,11,64,2,15,31,31,102,0
pizza,AlchTBoxForgetter,1,11,70,2,13,18,18,25,0
pizza,AlchTBoxForgetter,1,11,69,2,9,14,14,19,0
pizza,AlchTBoxForgetter,1,11,55,2,14,19,19,25,0
pizza,AlchTBoxForgetter,1,11,41,2,11,16,16,25,0
pizza,AlchTBoxForgetter,1,11,40,2,16,23,23,30,0
pizza,AlchTBoxForgetter,1,11,54,2,14,30,30,102,0
pizza,AlchTBoxForgetter,1,11,68,2,16,21,21,25,0
pizza,AlchTBoxForgetter,1,11,42,2,11,11,11,0,0
pizza,AlchTBoxForgetter,1,11,56,2,15,31,31,102,0
pizza,AlchTBoxForgetter,1,11,57,2,15,31,31,102,0
pizza,AlchTBoxForgetter,1,11,43,2,10,10,10,0,0
pizza,AlchTBoxForgetter,1,11,47,2,10,10,10,0,0
pizza,AlchTBoxForgetter,1,11,53,2,14,30,30,102,0
pizza,AlchTBoxForgetter,1,11,52,2,11,26,26,96,0
pizza,AlchTBoxForgetter,1,11,46,2,11,11,11,0,0
pizza,AlchTBoxForgetter,1,11,50,2,11,11,11,0,0
pizza,AlchTBoxForgetter,1,11,44,2,10,15,15,19,0
pizza,AlchTBoxForgetter,1,11,45,2,12,17,17,25,0
pizza,AlchTBoxForgetter,1,11,51,2,10,10,10,0,0
pizza,AlchTBoxForgetter,1,11,36,2,12,18,18,30,0
pizza,AlchTBoxForgetter,1,11,22,2,12,27,27,102,0
pizza,AlchTBoxForgetter,1,11,23,2,15,31,31,102,0
pizza,AlchTBoxForgetter,1,11,37,2,15,22,22,30,0
pizza,AlchTBoxForgetter,1,11,21,2,16,23,23,30,0
pizza,AlchTBoxForgetter,1,11,35,2,12,13,13,4,0
pizza,AlchTBoxForgetter,1,11,34,2,13,14,14,4,0
pizza,AlchTBoxForgetter,1,11,20,2,16,23,23,30,0
pizza,AlchTBoxForgetter,1,11,24,2,14,19,19,25,0
pizza,AlchTBoxForgetter,1,11,30,2,14,26,26,80,0
pizza,AlchTBoxForgetter,1,11,18,2,13,19,19,30,0
pizza,AlchTBoxForgetter,1,11,9,2,12,13,13,4,0
pizza,AlchTBoxForgetter,1,11,8,2,13,25,25,80,0
pizza,AlchTBoxForgetter,1,11,19,2,13,14,14,4,0
pizza,AlchTBoxForgetter,1,11,31,2,13,14,14,4,0
pizza,AlchTBoxForgetter,1,11,25,2,15,20,20,25,0
pizza,AlchTBoxForgetter,1,11,33,2,13,19,19,30,0
pizza,AlchTBoxForgetter,1,11,27,2,13,28,28,102,0
pizza,AlchTBoxForgetter,1,11,26,2,14,19,19,25,0
pizza,AlchTBoxForgetter,1,11,32,2,14,26,26,80,0
pizza,AlchTBoxForgetter,1,12,1,2,4,4,4,1,1
pizza,AlchTBoxForgetter,1,12,0,2,5,5,5,1,1
pizza,AlchTBoxForgetter,1,13,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,14,1,2,5,6,6,4,1
pizza,AlchTBoxForgetter,1,14,0,2,6,7,7,4,1
pizza,AlchTBoxForgetter,1,15,2,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,15,3,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,15,1,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,15,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,15,4,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,15,5,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,16,3,2,8,9,9,4,1
pizza,AlchTBoxForgetter,1,16,2,2,6,7,7,4,1
pizza,AlchTBoxForgetter,1,16,0,2,7,8,8,4,1
pizza,AlchTBoxForgetter,1,16,1,2,6,7,7,4,1
pizza,AlchTBoxForgetter,1,16,5,2,7,8,8,4,1
pizza,AlchTBoxForgetter,1,16,4,2,9,10,10,4,1
pizza,AlchTBoxForgetter,1,16,6,2,9,10,10,4,1
pizza,AlchTBoxForgetter,1,16,7,2,10,11,10,4,1
pizza,AlchTBoxForgetter,1,17,0,2,6,7,7,2,1
pizza,AlchTBoxForgetter,1,17,1,2,5,6,6,2,1
pizza,AlchTBoxForgetter,1,17,3,2,7,8,8,2,1
pizza,AlchTBoxForgetter,1,17,2,2,5,6,6,2,1
pizza,AlchTBoxForgetter,1,17,6,2,8,9,9,2,1
pizza,AlchTBoxForgetter,1,17,7,2,9,10,10,2,1
pizza,AlchTBoxForgetter,1,17,5,2,6,7,7,2,1
pizza,AlchTBoxForgetter,1,17,4,2,8,9,9,2,1
pizza,AlchTBoxForgetter,1,18,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,19,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,20,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,21,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,22,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,23,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,24,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,25,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,26,0,2,3,7,5,5,1
pizza,AlchTBoxForgetter,1,27,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,28,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,29,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,30,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,31,0,2,3,7,5,5,1
pizza,AlchTBoxForgetter,1,32,1,2,4,4,3,1,1
pizza,AlchTBoxForgetter,1,32,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,1,33,1,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,33,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,33,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,33,3,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,33,7,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,33,6,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,33,4,2,6,6,6,0,1
pizza,AlchTBoxForgetter,1,33,5,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,33,28,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,33,14,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,33,15,2,8,8,8,0,0
pizza,AlchTBoxForgetter,1,33,29,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,33,17,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,33,16,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,33,12,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,33,13,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,33,11,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,33,10,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,33,21,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,33,20,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,33,22,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,33,23,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,33,27,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,33,32,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,33,26,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,33,30,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,33,24,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,33,18,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,33,19,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,33,25,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,33,31,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,33,8,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,33,9,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,34,4,2,5,5,5,0,1
pizza,AlchTBoxForgetter,1,34,21,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,34,20,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,34,5,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,34,7,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,34,22,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,34,23,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,34,6,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,34,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,34,27,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,34,26,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,34,32,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,34,3,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,34,1,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,34,18,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,34,24,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,34,30,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,34,31,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,34,25,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,34,19,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,34,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,34,14,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,34,28,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,34,29,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,34,15,2,7,7,7,0,0
pizza,AlchTBoxForgetter,1,34,17,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,34,16,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,34,12,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,34,13,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,34,8,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,34,11,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,34,10,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,34,9,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,36,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,37,0,2,6,7,7,4,1
pizza,AlchTBoxForgetter,1,37,1,2,5,6,6,4,1
pizza,AlchTBoxForgetter,1,38,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,38,1,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,38,3,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,38,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,38,6,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,38,5,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,38,4,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,39,3,2,8,9,9,4,1
pizza,AlchTBoxForgetter,1,39,2,2,7,8,8,4,1
pizza,AlchTBoxForgetter,1,39,0,2,7,8,8,4,1
pizza,AlchTBoxForgetter,1,39,1,2,6,7,7,4,1
pizza,AlchTBoxForgetter,1,40,0,2,6,7,7,2,1
pizza,AlchTBoxForgetter,1,40,1,2,5,6,6,2,1
pizza,AlchTBoxForgetter,1,40,3,2,7,8,8,3,1
pizza,AlchTBoxForgetter,1,40,2,2,6,7,7,3,1
pizza,AlchTBoxForgetter,1,41,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,42,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,43,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,44,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,45,0,2,4,4,4,2,1
pizza,AlchTBoxForgetter,1,46,0,2,3,7,4,5,1
pizza,AlchTBoxForgetter,1,47,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,48,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,49,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,50,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,51,0,2,3,7,5,5,1
pizza,AlchTBoxForgetter,1,52,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,1,52,1,2,4,4,3,1,1
pizza,AlchTBoxForgetter,1,53,26,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,53,32,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,53,33,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,53,27,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,53,19,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,53,31,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,53,25,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,53,24,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,53,30,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,53,18,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,53,34,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,53,20,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,53,21,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,53,35,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,53,23,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,53,37,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,53,36,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,53,22,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,53,3,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,53,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,53,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,53,1,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,53,5,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,53,4,2,6,6,6,0,1
pizza,AlchTBoxForgetter,1,53,6,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,53,7,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,53,9,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,53,8,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,53,13,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,53,12,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,53,10,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,53,11,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,53,15,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,53,29,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,53,28,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,53,14,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,53,16,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,53,17,2,8,8,8,0,0
pizza,AlchTBoxForgetter,1,54,6,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,54,13,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,54,12,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,54,7,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,54,5,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,54,10,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,54,11,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,54,4,2,5,5,5,0,1
pizza,AlchTBoxForgetter,1,54,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,54,29,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,54,15,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,54,14,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,54,28,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,54,1,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,54,3,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,54,16,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,54,17,2,7,7,7,0,0
pizza,AlchTBoxForgetter,1,54,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,54,32,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,54,26,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,54,27,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,54,33,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,54,25,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,54,31,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,54,19,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,54,18,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,54,30,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,54,24,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,54,9,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,54,20,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,54,34,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,54,35,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,54,21,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,54,8,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,54,37,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,54,23,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,54,22,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,54,36,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,56,1,2,4,4,4,1,1
pizza,AlchTBoxForgetter,1,56,0,2,5,5,5,1,1
pizza,AlchTBoxForgetter,1,57,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,58,2,2,5,6,6,4,1
pizza,AlchTBoxForgetter,1,58,3,2,5,6,6,4,1
pizza,AlchTBoxForgetter,1,58,1,2,6,7,7,4,1
pizza,AlchTBoxForgetter,1,58,0,2,6,7,7,4,1
pizza,AlchTBoxForgetter,1,59,1,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,59,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,59,2,2,2,2,2,0,1
